track_name,track_id,album_label
Belong,4L0QvSCiXDyMTSTNm27DuA,etcetc AU
Red Lights (feat. A Boogie Wit da Hoodie),0X7bCIwO7SQCBgGdJYJVCU,WM Australia
Win,0Z2d1Wv9VaHFxNxdgdKeBE,Vroom Vroom Recordings
Motor Runnin,2mLqp8e5CjrufJy9F6W4Zb,Pist Idiots
Die,4cdEeKMIrEy2VWdtWVdptg,Secretly Canadian
Here,6kipBkc7pnyuuzmVu0mE7F,Mirror Records
Patience,2drEUEg0TYQR6dDEHkpuPE,Universal Music Australia Pty. Ltd.
Ur A Piece Of Shit,4wd3oem7m06SQjDU1DbnUF,Inertia Music
2all,0cDEFCbsDMQbxKodJyRhsK,Universal-Island Records Ltd.
Tea Stains,5DpBVrhXUi4xdGLdlKzT8W,UNIFIED
Robbery,6Hj9jySrnFppAI0sEMCZpJ,Grade A Productions/Interscope Records
We Don't Care,5ojwzaPfEefJPt0K9QBNRT,Universal Music Australia Pty. Ltd.
Talk - Single Edit,3QNuzLtjHZ18EcNMbt6M91,Prolifica Inc.
It's Gonna Be Okay,4EeG2u3kwdmMQ1mKecqFPy,ALT Vision Records
Loved You Right,4S2V8YcjqPoB0hwLpb2diz,Ok Moon
stabs,72CpkNxzboiJV2Mit9obyB,Independent
Throwaway (with Clairo),3TTWpDAiJfyoJDd5v2F8C3,Virgin EMI
Shaking My Hips,2BchAR2kdYFB6Rx5poeQHn,Universal Music Australia Pty. Ltd.
WUTD,6WuoAqaiIfhgA4ftXLFiX5,OURNESS
In Your Head,3yII5eBW54SokaA67zfInk,ATO Records / PIAS / Hostess
I Think You're,6p37QmOwsn8nOZbSETZY50,Universal Music Australia Pty. Ltd.
Slip,2rv9WN46cyL1mttKriLfLG,Dirty Hit
Anthem,0SPE74g23NR2ViHq3WOOmc,Austen
Deceiver,14R7BhSQeZB00InVzISMG3,Greyscale Records
Ghost,1TRJLYDhTXdsBDM1zJxu1s,Independent
Butter,2Bf8lKUdOJWg7VVAE0QDCV,Triple One Records
Pasta,4CItYPcJYOWN2U5NYgkHx4,"Dualtone Music Group, Inc."
Breaking Down,5bQwqWRODr2OeekQFmQUkr,Fearless Records
Nobody,46SWSNRB3oAAOu21Apj22z,Mac’s Record Label
Stars,5ma2NlnRDU9JLwg7e6931t,Barely Dressed Records
Oh Dear,3uwJ3HLp0FtMuYmwYDHt4R,MUSIC BY JEFFE
My Empire,16ik1j9xw1zijBR7f4J444,Windwaker
Otherside,4YaxGF9ufb7pQrCQgYEW8m,Universal Music Australia Pty. Ltd.
C.U.D.I - Can U Dig It,0qx4nlKPxSfnaj3QTZhOn2,Nite High
Front Row Hustle,0t3nj6dx9ecBCT6RUuWuPi,I OH YOU
all the good girls go to hell,6IRdLKIyS4p7XNiP8r6rsx,Darkroom/Interscope Records
Yeah I Care,5BrmxSCEbuPGSlxYKA6g4V,
Tape Deck Sick,1ZOylaJGRGyT1oR77b7nbE,
On The Luna,7vyMuzXuYulcueyQ1jvcC2,Warner Bros.
If You Want To,30jmVHPAARMu6lcimbFybF,Dirty Hit Ltd
I Don't Care,2Ni252QabsHI8nq6K30aV9,Not specified
Paralysed,3cXgRdLROmbWCuYMeqU1P4,RedHook
Windmill,0Y8uZRFySbLVWa5NP7HI4H,Independent
Say It,6ry2vpew139OTJUFUkPKpE,Universal Music Australia Pty. Ltd.
A.O.K,4YSm31JmBoSbtDAff6XzBV,Adrian Eagle
Close To You,6FW2TaDlBm9Sygfp8EEnVM,Universal Music Australia Pty. Ltd.
Blood On My Hands (feat. Smino),33ApwnTRZJfotPmAYqSrkt,Red Bull Records Inc / 88rising Music
2001,1xYDllzFsoOIL5C464qELR,Dot Dash Recordings
Red Light Green Light,5D1zGVDJTOqwaGSzYw5TtP,Virgin EMI
Every Day (feat. Hoodlem),1KwMyLUPZfjoT4FnNLMdpw,Elefant Traks
Rescue,5JSeT0ZdXAbZLYC37GXkCj,Elefant Traks
Do Not Disturb,0HRkuP4sFPLLnbWpup0OgQ,Atlantic Records UK
New House,79yScU3wNnv2yPF3awYqnU,Rex Orange County
Me & You,0zkXlrI3EK35KJYkuWbWRd,Cooking Vinyl Australia
DFTM,0QQDieiKG3FauLUSfNUU2I,Best & Fairest
New Shapes,1RlaHsEtmiSi51Auq0ALfc,Mad Decent
MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8,"Dreamville, Inc., Under exclusive license to Roc Nation Records"
Childism,2MFOCxpC2vFwAmWq0xKgAG,KB Recording Pty Ltd
Ask For The Anthem,6gsOejzMqGZARKx7K1vk80,UNFD
Hide and Seek,1ZlnEsaEnK2oEzBrwxrybz,Monstercat
Like I Remember You,6Ok1iGWO9wd5XFD3mA5lEv,Universal Music Australia Pty. Ltd.
After the Sun,5KujS2sDKPHLMSSbHe8uoG,Rufus Nomad
Slow Motion,7po3SgcgNPsd5VlSRNfxZE,Universal Music Australia Pty. Ltd.
Selfish,5OhkVfh9tiZ5MmK60sqkKt,AGE 101
Nobody's Home,4OxyYXWVqfqkLIwzffmbLS,Universal Music Australia Pty. Ltd.
Harmony Hall,5kXDF4OmM5COyeo6z97nEk,Columbia
If You Were My Hero,2bk5kfHI5fZOPZiu7EkH68,Independent
Animal,17LZZKdizjAKunbK4wtLTW,Glassnote Entertainment Group LLC
Cool As Hell,36YjY4a6P48UBLQL7imFRL,Universal Music Australia Pty. Ltd.
Pressure To Party,5JLd1YlN0cRTyEqu5LahRR,Polyvinyl Records
Stained Glass,1CCn1iWB8qqr1ghHTe2tA8,Ocean Alley
11 Minutes (with Halsey feat. Travis Barker),4mGdjNMo0RonTlOEb7cYg4,Locomotion Recordings/Geffen Records
When I'm Around You,2MYTYXJXUj3YeCsGfiIdRq,Universal Music Australia Pty. Ltd.
Shadows,1Xpx3y3Y5EjDB0pWBy9TkW,Glassnote Entertainment Group LLC
Stay Awake,2smpiAZfaN0GFi15MqAq6E,Universal Music Australia Pty. Ltd.
Moderation,6V0PPYLaQ5fCAPftwIgpuN,Virgin EMI
Stay (feat. Dana Williams),3ZznDRLojMv5oWkeuvGSFR,Rhino/IRI
Fall,4tgYtciDE6yISXph6ObITb,1097916 Records DK
Kick,22z5rPzUb38Rn2Ffg20NCN,Independent
You Don't Know,6qCPW6pWrUNIESY7fp34D9,AMF
Party Pill,6v55JBGtjAxwEGMDqap4Se,Cub Sport Records
Mile High,64ydkbrt0xhdJXRaam06Mc,Polydor Records
Crushed Up,7wcyO1rrH3Ru4t659IjG41,Epic/Freebandz
Lose My Mind (feat. Mr Gabriel),1WHbTjO9WZChMmQdKwmWAC,Mom+Pop
Sweet Talking,5tgZdbQzdoFmsMsCEYDpis,Independent
Circles,14mBmB265dJ0UHPLXbbM6v,UNFD
medicine,03CbQgFxnBFoaaVJTfEqMD,RCA Records Label
By Myself,4il0aJS1INT1zQKMKqwZ1Q,Dine Alone Music
Green Light,1n7F3PrF1pMDaTAHwYqFy4,MXMAY
Wow.,6MWtB6iiXyIwun0YzU6DFP,Republic Records
Heaven,2UdHJVyGLQvadlXlR1FhfK,Lxvi
G.A.L.,1xhgAa8MGi8Qd8T1i1d5oD,Future Classic
Daisy,6LCvTzXi4uDSwE5CZjeqM3,Caroline Music Australia
Sculpted,6osZtQNIumOEMY9TWn6GMM,Independent
The Man Who Has Everything,3woRy7uxzl1lO2XO99oHsN,Chance the Rapper
I BEEN BORN AGAIN,5fiR9Dy9hNXEPZOLo1kyNb,Question Everything/RCA Records
The Real Thing,2lKYeA3NUMNtMSZUlqlwye,WM Australia
Black Bull,14PVSmvbws1BrJynbTCJB7,Warner Records
Summer Girl,2FUJ7hgdMEjNM9M0WEciI6,Columbia
Sister,3zx6dcYuKX7sYrI1TaDf4y,Night Street/Interscope Records
How Long I'd Wait,5Hs8bJ3XnV5PBswEy53TlY,Woodes Music
Fake Friends Forever,2kCyzEr7aM8uPxNmcD2GjO,MID CITY
Water Gun,52drCi7vj8mt4zCVcx1yU2,NLV Records
Above Me,3YbXnpEuCdFilMYfrMyNbm,Farmer & The Owl
Time Flies,2QXB9GugNcZqXrDXYowISU,Sugar Trap
Déjà Vu,2wroqzv2SJZZh78UU4GMda,Liberation Records
Identity Theft,5RY5riFwjYIwE7V95ezj9Y,Bargain Bin Records
Stupid,1QAP2T8cbdoc7yPJx53NYd,Future Classic
Imaginary Friends,0wpTQf1gSR0TkhlGkCx4zs,Nettwerk Records
Prophet,4vFTpKeY2F3ckwhULrtS0z,"Columbia Records/Zelig Records, LLC."
Magnify,0X4jl7YzCThdCgYT9Enj9i,Sony Music Entertainment
Falling Asleep At The Wheel,08ygP0J7NpTKTgerwz6wdb,
Hypersonic Missiles,4fB1OI42wuC0SirSR64qc1,Polydor Records
Will We Talk?,6XVQ2jSrYEanva8mFZHr3y,Polydor Records
Faith,3mZHmZahGKJwP0GDtWaOq8,Jagjaguwar
Sele,2Zyz7slbgjrTBEIyJKb0Dc,Sony Music Entertainment
20 Missed Calls,4wL8GggkV56UuMC24ql1Ra,Sony Music Entertainment
Get To It,3sj098LIyhJm3nNiZZ45vO,
Dance Through It,4oQR1TyuwkLcNkzOIcI8ij,Grand Jury Music
Can't Afford It,5C48faH4nfRQmnNJKhYpE0,Ivy League Records
Glitter,23TPP1eeElFfvYVznskwCY,Republic Records
Have It All (feat. Age.Sex.Location),17GRI6IQnzjMtpeANxdpch,Nite High
Earth,3Dvq01GbtvhYKHUOaQkdwZ,Universal-Island Records Ltd.
Conversations (With The Moon),5L60Ewkf3Y7kT3oUUrQXq3,WM New Zealand
Swing,6T0PSfzdg8PE44T8PbbEmM,"Ultra Records, LLC"
Never Seen the Rain,2grAr8pWMuLWn8ZYEE9wDV,Sony Music Entertainment
Kitchen,6urUaCWU3HXdalm0oZU1Cd,Inertia Access
Reality,3lUWm0u55Bi5FexJAZEvgZ,Inertia Music
Flake,5aCLbhKkxq9U6iWRwxY2Pi,Liberator Music
Heard it On The Radio,3yJa4GqFIs1qyNfugXIG9T,Million Musique
1%,0J8Kyv57ugdsJLJ2ZRPdcM,Wichita Recordings
Never New,5Dyl5gGLIMDWtJVCYDTiOu,Dew Process Services
Housing Trust,0gouqAk1bMlmNUeivTjQr0,Adrian Eagle
In My Mind,25adGW8Qszc8AApM5hk1Kj,Universal Music Australia Pty. Ltd.
The Subway Song,3MIMKvXfK4bqkJ2wteG5Jq,HITCO
Rabbit Hole,1wySvtpOXSuK3IWCmCuoJD,Independent
Talk It Out,3I6CQSc5hMvU4nh2DcTDBz,Caroline International (P&D)
5 A.M.,5GqfECiGasjkiAbarsHscK,House of Beige
AUTO,3TQ0F0Yz8neSQnawsPA9t0,Wave Racer
Summer Rain feat. Kwame,3fZHwqaq5eBKHIrwHASYKc,Astral People Recordings
Hollywood,2hC7clJUwHaaEITYH3f9Oj,Wonderlick
Get By,6P7K9pqVOx7lyKtiwuooXk,Australian Broadcasting Corp (ABC)
Toggle,2xtEAPBK3NzG6IZetG2P0L,Club Sweat
Bad Maybe Good,3nZB007pX5l0QFnQ1UgIwr,WM Australia
Only Bones,7yBadWPojXX8nG1E5vmZdc,RedHook
In Disguise,5ENHK2d7lVhZzcnfizouBl,Mom+Pop
Heavy Hearted,3yXgttblOo006gd4eGOvw1,Amplifire Music
Goodbyes (Feat. Young Thug),2RybgcXW3bHa8AUC7mDhmS,Republic Records
Thinking About You,3mW10UiJOwiuZH0UcB1w5K,Press Club
Run (feat. The Bloody Beetroots),4C1Q19Rgx4wiU1awrVG3pj,
Crown,1hxE8xAp7CrBsdpiRpiWFy,Atlantic Records UK
The Way That You Love Me,0vqXJcgr8SJvmXDCdiURCX,Universal Music Australia Pty. Ltd.
Jody,6MDNUiPGOLFxY7wxoz05FO,Universal Music Australia Pty. Ltd.
Lately,3vAOqvd61dsLO9iLKKSDiZ,Universal Music Australia Pty. Ltd.
hotel pool,6dBqLx0YaRlQxh0oKuwc9X,Teischa
Cleopatra,1USrzze2kdc2ES3lybfy6Y,Universal Music Australia Pty. Ltd.
Safe to Stay,0hYuHcKHiTz5yHW98YiaWl,Independent
Backseat,3zrRUlIUzvSnPNFfJiYk3Q,Inertia Music
Tragic Love,4z4vFTF7YXFu18V1u6GmS0,Chess Club
Headspace (feat. Jordan Dennis & KYE),5Nc2PwkzNupO5rIzK7YNLE,Sony Music Entertainment
I Don’t Want To Be Alone,1qh0wRADj3lgQlao89de68,I OH YOU
Black Privilege,3vokUu3vgo6V6PVJA1DoJb,Red Dirt Music
religion (u can lay your hands on me),7rl1Frsgk11OLb193JtLra,Secretly Canadian
That's Life (feat. Mac Miller & Sia),5h0Jgt873QtgL6nJRBGfT6,Warner Records
Right Party,3wzjAOSXnRPMH2kN3vGLdo,WM Australia
In Control,5xgsrlbxfmAZR8t57ljK5t,Universal Music Australia Pty. Ltd.
Back To Life,2CJadAfhWsD1wNH3egy09x,Fergus James
Typical Story,3CTBO7cZM8tM3jIZmAWiFr,Reprise
Hope,0j8qelDYgpf5T3xKnYkzJS,EMI Recorded Music Australia Pty Ltd
Stuck (On The Eastern),0I59fVNzrq8Oxoe97c8bt0,I OH YOU
dead girl in the pool.,5MAjVARSIDzwz8jFG36hFu,Marie Ulven
Mother,3qS1WmxFd2A31NSLMA43ux,Sony Music Entertainment
Folk,3oc7Dqr8gWUV3hOiORvQdE,Yibby
Thought I Could,7eH4APH52V54Uh2WFfvgDS,Universal Music Australia Pty. Ltd.
Let You Know,7p0tz5SeCrSxTLSvwR8W3D,Future Classic
Simple Pleasures,0Ik7W3Ulb0rzg6frv0zdVp,
IN-TO-IT,3d6rw01oobS4hErZHaFA7v,I OH YOU
My Cheating Heart,0Hf2ugXJWf1euRLEV2MS8H,Good Soldier Records
READY,5RjawBMYHCd06LdIBqz9DN,Wonderlick
Make A Move,3u29wmx9ohKwVCqVSbNI84,WM Australia
Things Change,69ENseTKVnlgWPAwWgqe6c,Dot Dash Recordings
RUNAWAY,6iRXOuVt9bOdGr3nohzddj,half·alive/RCA Records
Sanctuary,3xaugmCyXrVkrDTXbFkMW3,"88rising Music/12Tone Music, LLC"
Something New,4anHYAWeunl92ZPPqe4CFf,Universal Music Australia Pty. Ltd.
Northern Lights,2S0xwKav3yMrUwQ5YpsUDq,Elefant Traks
Breakapart,51TxUNi1z8XZ6D0RFQhXVy,Universal Music Australia Pty. Ltd.
Big Softy,1GJX41Wd13ndG9l7oh2ofU,Domino Recording Co
Favours,4HlCjfOxs5LQ9Nye4UMFGM,Future Classic
Alibi,0yCL6EMx0Wn8J0jkHp9OWD,Liberation Records
Say It,6OigIV9eqnaj3EGG2f9aSR,Universal Music Australia Pty. Ltd.
Sanity,6ZGMneCdF2bmSDUVcP1c1U,Future Classic
On The Run,6zZRKSPUUMdFr2Ab1e3KDa,Universal Music Australia Pty. Ltd.
Without A Blush,2Y66h5zE99vOk7Wz4L9UY0,Heavenly Recordings
FU,0Kx4NYBsoGLFreCH8GEDfa,Universal Music Australia Pty. Ltd.
Exit Sign,4c2cdWv3GLKoP12tY0OzZl,Universal Music Australia Pty. Ltd.
SOS,56ev0yPeYbMzfrGCfS2KCr,Sony Music Entertainment
Lightning,04jxTszAFsdgYAJeN5S2wm,Universal Music Australia Pty. Ltd.
I Can't Have Nice Things,4CnBuBzStNaCMuX6UlA7LB,EX EX / YOUNG&VICIOUS
Talk,0rTV5WefWd1J3OwIheTzxM,"Right Hand Music Group, LLC/RCA Records"
Crazy Energy Night,1ZrDzXL6WlirrXEkFwF62R,Bella Union
Money,3TagnFgHBtDptVaDGuzH3a,Chugg Music
Same Things,6saVZ2LDj0YjLJd0kd6Lj6,Rose Avenue Records
Cyboogie,3OXzZamY1aRdqFvZSNO4IS,ATO Records
Whiplash (feat. Tame Impala),7cxnezNj2EbUySx4xAAqI0,independently popular.
We Can Be Friends (feat. Herizen),0YYwmy7d8Tuqsg017vTRNX,WM Australia
Kids,05sd6mn15w0nUICllkQKzl,Rise Records
7 Minutes,2BkyYZmU4JuWW2sYi9EzpC,Universal Music Australia Pty. Ltd.
The One,1Ahp4PZ1vzdbzBCedUrsqI,Famm Limited
Keen for Kick Ons?,2ocJcwcRVzKP91z52eHtM7,What Reality? Records
Old Man,6dZSq3SqjIVuU6IuZA9tTP,Secretly Canadian
Candid,0s9kAOREU3RIlPRZPeob5B,Good Manners Records
Knock Me Off My Feet,15GwXVerL8HSCf6zEf7aCG,Rough Trade
Hindsight,2iGObon1MVr5SZWtiTtFpS,independent
Do It Like You,5h1Gi50T9QxVfzvIF8vciC,WM Australia
Better to Lie (with Jesse & Swae Lee),6fq5GyXeT7kfzkK97b9rGC,Friends Keep Secrets/Interscope Records
still feel.,4EcYqXGZ1MOl7gBLcRO9Ya,half•alive
Shoulda Known (feat. VanJess & Matt McGhee),0eTpEg06PLL4UASy35KgXD,Sony Music Entertainment
Daytime TV,5oDg7btXvXCjzUDPiEljgW,Domestic La La
Out Of Place,5ZzXJHmkPXl7QoZz7EYvKT,Inertia Music
3 Nights,1tNJrcVe6gwLEiZCtprs1u,Columbia
We Appreciate Power,08ZCgkLKpcgrcSPCHN2v8J,Eerie Organization/Crystal Math Music
Charlie,5Z69nqYhcktzSRDIBA9JvS,Universal Music Australia Pty. Ltd.
Face To Face,4Jw3870ecfc9792hvVb7lT,RCA Records Label
The Power,3EDbqYLrCNBP7J2CqcMPZO,Virgin EMI
I’m Listening,7af5XTUGxqHwP7pJHVbQnW,Independent
Backflip,5hKFie3JAeeby80DL5TU9Y,Good Soldier Records
religion (u can lay your hands on me),3F6FJJOXYm9kktcRqpD0UC,Secretly Canadian
I Like To Dance,60nQitTpTvsHXZx8RLpKel,Minkowski Records
EMOTIONS,5Pm4wF8ZNhfQJaiFPZlypl,Mad Love/Interscope Records
Roddy,1hCOjy8lilEMrFGR0F9mgJ,Djo
Try Again,2OCBpflz8pevA23slYlR3M,Georgia June
Do You Feel Me?,1cHI3DxIBY3HKUnCI5I71B,Atlantic Records
Gone,4UQeq4HUvC5uPEA9pWTgPW,Atlantic Records UK
Freedom,5c11Dxr9QWdP91TzapVkJJ,420 Family
SICK,7xuiQL40BUoD8k1AhiKpWb,XXYV
Rubber Arm,6U9pRBE67afAxRj7g04kct,BMG Rights Management (Australia) Pty Ltd.
Hair Down (feat. Kendrick Lamar),6sq5mqtS3jwJjvBHALknJH,Top Dawg Entertainment/RCA Records
Good for You,3GNNarYpGkugYlsLvg79ra,Spacey Jane
What Are We Doing?,4iQJp5EJLeaegXK51bxenr,Egoism
Out Of Luck,0IdCoV5sqqSS9C1v41YbNg,Domestic La La
Feel It (feat. Theophilus London),3jjLiYTXT40uXL7KllGzs9,Black Butter
LNT,7jjrWT95K3H27eUbokGlO2,Stevan
Awake,58pCyHZoiGOBWMCXHuY6Jl,Universal Music Australia Pty. Ltd.
Prayer in C - 5th Anniversary Remix,17cEawNnE1IJjKzzXu1Iws,WM Germany
La Isla Bonita,3oJYe7NI7juu1HIGyyvwec,my.charts.music
Torn (feat. Emelie Cyréus),4vzxxbTJeTTTwP8VglZ8Xd,Knightvision
Summer Air (feat. Trevor Guthrie),04SVfQxeeQmLeLTbCtGL5s,Revealed Recordings
Humans (Let Me Love You),1IB1GFSTgmeecjscmAJ0lW,Revealed Recordings
Wasted,78zlgKzdU5vp15sOlKaSnT,AESTHETE
Best Friend's Ass (Dimitri Vegas & Ariel Vromen Radio Remix),4pGqgBoijsxPIziGoz4AON,Epic Amsterdam
Wonderwall (feat. Emelie Cyréus),7CenyP1EBTBx8jZepNDCBl,Knightvision
Different for Us,4iDtwZRmjyXMSnmWr5U1O6,b1
We Can Get High,0Vct1PkjAYGH2X4iwNVR71,Big Beat Records
All This Love (feat. Harlœ),0nxYyX5PIHJqF4VSb4CIFV,WM Germany
Walk Away - Martin Jensen Remix,1AtsiK4pdi6Vl1nyYnglK1,b1
MAD,1L6HVFyDAf7MGPjHBibgQV,AESTHETE
Revolution,0fSQfBlaU8syql84SA0mir,Armind
Rescue Me,7DP18u679fMurjsUxuxMHu,Armada Music
As Long As You Love Me (feat. Emelie Cyréus),4BYwlYwqLtThvKdKmveJ6U,Knightvision
Ready,64BeOy2E5DHnUJEw34aLnJ,AESTHETE
Mistaken (feat. Alex Aris),18KjYhghq6K3ZmfcewWDp6,Epic Amsterdam
Phone Down - Club Mix,5OdQuLfDo3keQcY1mNbmue,
Stay (Don't Go Away) [feat. Raye] - David Guetta & R3HAB Remix,1CshSPWFrIZTXrAXHMc4jG,Parlophone France
The King (with Dzeko),40UbcJWyWPqOWFvv4Dpvfc,Musical Freedom
One More Time,3RY8pGDdWdoQEIYoA7Kard,Knightvision
Way We Used 2,6rKd9TkHUMvy05iPSeuIrV,Universal Music Australia Pty. Ltd.
Will You,3CGQ0QaflZbLPGO5kQSgab,Spinnin' Talent Pool
Vuelo,6xGANz6rNnjaZxwpyF8tUW,AESTHETE
Post Malone (feat. RANI),0qc4QlcCxVTGyShurEv1UU,Spinnin' Records
Ain't Thinkin Bout You (feat. Louisa),1tjxQYoB2OS2fRZS43ODLQ,Big Beat Records
Things I Do For Love,10MmqKjkqc0AMaAhQLdaXy,Knightvision
Obvious,0fbnwgHkUUooY2L0xsW8Vx,"Ultra Records, LLC"
Don't Give Up On Me Now (with Julie Bergan),2ZEf4LZqhu9VbDx58rFKVn,CYB3RPVNK
Waiting,78v8ad1iLTlfLbam4qvzNu,Monstercat
My Girl,4tbC0eXSu3Bd5gnPoY3YXB,Musical Freedom
Hate That I Love You,4q8hBm2CRniaXJfxvfGGPt,AESTHETE
Black Gasoline [Provi Remix],1qsexgIQui6hZ8tAGoEg4G,Soave Radio
Guilty,37BsLr3MWUSAW7QCGf5xUu,Knightvision
My Friend,3qeJ84Y6PRS9LtliOuT94Z,Spinnin' Records
I Miss Myself - R3HAB Remix,3N9YuL395rE4qNyHMsvOWC,Universal Music AB
Long Way Home,1zZPjx3m2M604sI7GpI2ZR,Spinnin' Records
Back To You,0Ni4MKSGgvn0IGdnF4upti,Spinnin' Records
Found Me (feat. Maria Hazell),7ubEV4AIzzuaGKnl23GhjR,Spinnin' Records
Breaking Waves (feat. KIWI),0jhI2hfEw9a5Q5CptbJIb3,AESTHETE
Lowly,1F2vOCS6UmbTMffewb2eu0,Future House Music
Nobody Else - A-Trak Remix,3kPehpAFW5keiaMoEWWKA2,
Happy Song,1MhqCtzqsUWpBk8sm4bofA,Knightvision
Devil Inside Me (feat. KARRA),6h7MPC2hBJHJQuobsRXqwF,Dharma
Cucumba,50JXRlI4j4Fkh6PT9vUYsn,HELDEEP Records
Ain't You,2aG8oSqn6OJtLdaVecHJrY,AESTHETE
Magnets (feat. Sophie Simmons),0jlpHhGUFn4aAWLsRRnwep,Spinnin' Records
Lucky Ones,3XQRNNfOG6lHP7yk4DfghU,We Are Diamond
The One,0Jf5CUCahmRJHWCRCjoTAz,Betty Beat Records
All Around The World (La La La),02itaCXOdC54J0ISjqqFAp,CYB3RPVNK
Changes,0auKqMQXBTQ80h034wcsOA,DF Records
Million Diamonds,3THCFKH0hNUXBdwXEtm8kf,AESTHETE
Break Free,5YbiFYqL6fvgb1Ms8A4P5w,Betty Beat Records
Are You Lonely (feat. ISÁK),52EB2Gk1nkxZmbomJOXUde,Liberator Music
Fly,34lSXdfXd2Xt75hi3mrfnN,AESTHETE
Exhale,1rpwvGaKBRjbHna3HKWGPv,Spinnin' Records
Love Is the Way - Radio Edit,6PTIkRb0TwYsFoJKemM3Q4,Betty Beat Records
Greatest,0eVdPvq708K1qqPUDEIK6P,Strange Fruits
More Than I Do,0ttdPyGTWTdp1SNB5Sf7so,AESTHETE
Better When You're Gone,4Tvw0lweq9l2JPQKFbpbBQ,Parlophone France
Believer,2K2Ay9BMVFYL2zRccPxrkG,AESTHETE
Need You,5XnDDv5Jq2IXDYbcXDKXCl,Elixir Records
Feel the Beat,0Ao4DVXzBqKUkLJ1hqUOKR,Betty Beat Records
BAD!,7IMGshuSNOXHgmboboPpIH,Effective Records under license CYB3RPVNK
Firestorm,3OvsZvkAJpQ8wUG2ZMNSBd,AESTHETE
SSID - Gaillard Edit,1UZuGBEN2Fcwjv6RrWK8ZG,Mostiko
Love Is the Way - Duke & Jones Remix,1lLiQ58r8TbAjnENTnSa7e,Betty Beat Records
Bipolar,07njLOX4s6NOcScO7kbAUB,Future Generation
Sun Is Dark,1p1bI4uv0hxFmzfF57no5F,AESTHETE
My Sunshine - Instrumental Edit,1mM2jsLkp3yFbqX402sVI8,Betty Beat Records
Keep It to Myself (feat. Jazzu) - Crystal Rock & Marc Kiss Remix,5yk2pj9lmfTPkiSInAjCck,WePLAY
Where I Wanna B Tonight,0rAnd9YwIhL09VM4ye9376,AESTHETE
Shake The Tree,4ooxGxWbItZv2pnND3tYZj,Perfect Havoc
Come With Me - Alex Schulz Remix,1ITdrZJcoWfGiLBOfAmQ6r,Tonspiel
Simplify,2yzqHoMdZdvDQag71KpJfk,AESTHETE
See You in Space,3t0JlkjyJhYlTC7hgp3E3j,Nitron Music
Forever Young,520v6Oq76mFx2hwaeOlxN2,AESTHETE
Dreamer,3K6lFShDKqYqeFDUWUayki,Kernkraft Records
Something New,3md3vvhp9STcqxP8KCNrKS,AESTHETE
Wherever I Go,3UJZpfU5kggL1idhkDvXe5,TNC Recordings
All Be Fine (feat. Michael) - MBP Remix,38aRshdNArnu4sKonKp6rr,Tonspiel
Burning,5czOHXsXJqOqQqQwZPisSQ,Betty Beat Records
Wasted - LoaX Remix,5odNIwckXB7L6w57G3ZxIc,AESTHETE
Do It Again,0tMfqwt9V5IZhT8c1QQhZX,Liberator Music/Ultra Records
Alors On Danse - DubDogz Remix,19eIZmuXlBmLTha1lPHef7,Musical Freedom
With Every Heartbeat,2WZ7k9kEvjipzWeuaMr6mE,Kontor Records
Ups & Downs,6zrkWFn28ep82mbAXsQn1k,Protocol Recordings
Don't Give Up On Me (with R3HAB),7vXEipUY3qNRK9K1lZjnfM,Liberator Music
Summer Lover (feat. Devin & Nile Rodgers),0JIcWmxwEpv740agHLbVB5,Kangarooli Tracks/RCA Records
How You Love Me (feat. Conor Maynard & Snoop Dogg) - Thomas Gold Remix,1tTitAq9hN8pPiVRlejoBw,Spinnin' Remixes
The Moon - VIP Edit,2U8ivClutjao8mrnf13bdt,my.charts.music
Save Me Tonight,1BSmN8w7eQtAgTjgvtxsch,Roton Music
Dollar Menu (feat. Dani Poppitt),6NZ5EdlGOXFI2agwTLsPbt,Dim Mak Records
Hungover You - VIP Mix Edit,6E5El9TcVtAQNvJg6V5UF0,Nitron Music
Last Night in Miami,21x0UUyFQuLApOtXDlaQX0,"Cape Republic Records, LLC"
On My Mind,3vvEtMa2H6C2pCiKnOnPOT,Nitron Music
Another Night In Paradise,5mtUwUUSmXO2bHy0aRQ0nx,AESTHETE
Something Real,6BwClo5W3VvTzJv8bvZXDD,Armind
The Same Way,1Rmxhk9QkgjJAPifwkA4uM,HEXAGON
Love You Forever,2gqzTQEn4g5ly0n5ScdMx0,Protocol Recordings
Children Of Today,2106G7MY2XnVyqij2bJVGH,MAXXIMIZE
No Regrets (feat. Krewella) - KAAZE Remix,77rj41HJ2iSYuJYdcsucFq,Dharma
Sad Song (feat. TINI) (Alesso Remix),2UJQmwF0yShE7pHcjSzX4X,10:22PM - Alesso
Wake Up (feat. Josie),38lEo6tWlcYNR2uWKfxY5D,MAXXIMIZE
Tokyo,116uqdetf6JQtnnlYsyBfa,MAXXIMIZE
Crash Into Me,6ksMjdec8b6C45TUawkAdu,Liberator Music
Still Down For You,5wrau4O5O6FnAaMkHZd56s,AESTHETE
Can We Pretend (feat. Cash Cash) - Sigala Remix,1k08GK7ox8SDmEMvn81TwU,RCA Records Label
My Best Life (feat. Mike Waters),5kldIyD365H9iq8Cz1Jb5F,Dharma
